"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","rt","stimulus","response","question_order","slider_start","image_path","practiceTrial","practiceTrialNum","correct","concept","repetition","map_id","hue","lightness","saturation","ishihara_plate","correct_response"
"","","","","","html-slider-response","249","376099","0.0-241.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_U_12.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","69","","0","images/G_D_U_12.png","","","","negative","2","12","G","D","U","",""
"","","","","","html-slider-response","250","377428","0.0-242.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_15.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-69","","0","images/B_L_U_15.png","","","","negative","2","15","B","L","U","",""
"","","","","","html-slider-response","251","378748","0.0-243.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_02.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","52","","0","images/R_D_U_02.png","","","","negative","1","02","R","D","U","",""
"","","","","","html-slider-response","252","379987","0.0-244.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_02.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","55","","0","images/R_D_U_02.png","","","","negative","2","02","R","D","U","",""
"","","","","","html-slider-response","253","381203","0.0-245.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_S_10.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","117","","0","images/G_D_S_10.png","","","","negative","2","10","G","D","S","",""
"","","","","","html-slider-response","254","382370","0.0-246.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_26.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","117","","0","images/B_D_U_26.png","","","","negative","2","26","B","D","U","",""
"","","","","","html-slider-response","255","384007","0.0-247.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_U_07.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-162","","0","images/G_L_U_07.png","","","","negative","1","07","G","L","U","",""
"","","","","","html-slider-response","256","385514","0.0-248.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_S_27.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-142","","0","images/Y_L_S_27.png","","","","negative","2","27","Y","L","S","",""
"","","","","","html-slider-response","257","387597","0.0-249.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_S_13.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-134","","0","images/B_L_S_13.png","","","","negative","2","13","B","L","S","",""
"","","","","","html-button-response","258","389392","0.0-250.0","ca079jsn2e","13","1292","<p>Great Job! You've finished block 7.<br></br> You have 1 block(s) left to go.<br></br></p>","0","","","","","","","","","","","","","",""
"","","","","","html-button-response","259","390178","0.0-251.0","ca079jsn2e","13","784","<p>In this block of trials, you will be asked to rate how much you associate each map with:</p > <p style = 'font-size:150%; font-weight: bold'>calm</p><br></br>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","260","391387","0.0-252.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_05.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-16","","0","images/G_L_S_05.png","","","","calm","2","05","G","L","S","",""
"","","","","","html-slider-response","261","394783","0.0-253.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_S_37.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","4","","0","images/R_L_S_37.png","","","","calm","1","37","R","L","S","",""
"","","","","","html-slider-response","262","396103","0.0-254.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_S_23.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","4","","0","images/B_D_S_23.png","","","","calm","1","23","B","D","S","",""
"","","","","","html-slider-response","263","397124","0.0-255.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_S_27.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","4","","0","images/Y_L_S_27.png","","","","calm","1","27","Y","L","S","",""
"","","","","","html-slider-response","264","399726","0.0-256.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_02.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-102","","0","images/R_D_U_02.png","","","","calm","1","02","R","D","U","",""
"","","","","","html-slider-response","265","402237","0.0-257.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_S_37.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-75","","0","images/R_L_S_37.png","","","","calm","2","37","R","L","S","",""
"","","","","","html-slider-response","266","403613","0.0-258.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_S_30.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-70","","0","images/Y_D_S_30.png","","","","calm","2","30","Y","D","S","",""
"","","","","","html-slider-response","267","404725","0.0-259.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_S_10.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-70","","0","images/G_D_S_10.png","","","","calm","1","10","G","D","S","",""
"","","","","","html-slider-response","268","406694","0.0-260.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_S_23.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-70","","0","images/B_D_S_23.png","","","","calm","2","23","B","D","S","",""
"","","","","","html-slider-response","269","407421","0.0-261.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_S_30.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-70","","0","images/Y_D_S_30.png","","","","calm","1","30","Y","D","S","",""
"","","","","","html-slider-response","270","409213","0.0-262.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_15.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-30","","0","images/B_L_U_15.png","","","","calm","1","15","B","L","U","",""
"","","","","","html-slider-response","271","410275","0.0-263.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_S_44.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-147","","0","images/R_D_S_44.png","","","","calm","2","44","R","D","S","",""
"","","","","","html-slider-response","272","411628","0.0-264.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_02.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-155","","0","images/R_D_U_02.png","","","","calm","2","02","R","D","U","",""
"","","","","","html-slider-response","273","412834","0.0-265.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_U_28.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","18","","0","images/Y_L_U_28.png","","","","calm","2","28","Y","L","U","",""
"","","","","","html-slider-response","274","413873","0.0-266.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_26.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","18","","0","images/B_D_U_26.png","","","","calm","2","26","B","D","U","",""
"","","","","","html-slider-response","275","415873","0.0-267.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_U_33.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-190","","0","images/Y_D_U_33.png","","","","calm","2","33","Y","D","U","",""
"","","","","","html-slider-response","276","417299","0.0-268.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_26.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-170","","0","images/B_D_U_26.png","","","","calm","1","26","B","D","U","",""
"","","","","","html-slider-response","277","418279","0.0-269.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_S_10.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-173","","0","images/G_D_S_10.png","","","","calm","2","10","G","D","S","",""
"","","","","","html-slider-response","278","420983","0.0-270.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_U_41.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","21","","0","images/R_L_U_41.png","","","","calm","2","41","R","L","U","",""
"","","","","","html-slider-response","279","422322","0.0-271.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_U_07.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-30","","0","images/G_L_U_07.png","","","","calm","2","07","G","L","U","",""
"","","","","","html-slider-response","280","423205","0.0-272.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_15.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","22","","0","images/B_L_U_15.png","","","","calm","2","15","B","L","U","",""
"","","","","","html-slider-response","281","423894","0.0-273.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_05.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-30","","0","images/G_L_S_05.png","","","","calm","1","05","G","L","S","",""
"","","","","","html-slider-response","282","424524","0.0-274.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_U_07.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","29","","0","images/G_L_U_07.png","","","","calm","1","07","G","L","U","",""
"","","","","","html-slider-response","283","425651","0.0-275.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_S_44.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-47","","0","images/R_D_S_44.png","","","","calm","1","44","R","D","S","",""
"","","","","","html-slider-response","284","426867","0.0-276.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_U_12.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-47","","0","images/G_D_U_12.png","","","","calm","1","12","G","D","U","",""
"","","","","","html-slider-response","285","428309","0.0-277.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_U_28.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","34","","0","images/Y_L_U_28.png","","","","calm","1","28","Y","L","U","",""
"","","","","","html-slider-response","286","429711","0.0-278.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_U_41.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-94","","0","images/R_L_U_41.png","","","","calm","1","41","R","L","U","",""
"","","","","","html-slider-response","287","430957","0.0-279.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_S_13.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-36","","0","images/B_L_S_13.png","","","","calm","2","13","B","L","S","",""
"","","","","","html-slider-response","288","432901","0.0-280.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_U_12.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-192","","0","images/G_D_U_12.png","","","","calm","2","12","G","D","U","",""
"","","","","","html-slider-response","289","434498","0.0-281.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_S_13.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-34","","0","images/B_L_S_13.png","","","","calm","1","13","B","L","S","",""
"","","","","","html-slider-response","290","436452","0.0-282.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_U_33.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-199","","0","images/Y_D_U_33.png","","","","calm","1","33","Y","D","U","",""
"","","","","","html-slider-response","291","437926","0.0-283.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_S_27.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","24","","0","images/Y_L_S_27.png","","","","calm","2","27","Y","L","S","",""
"","","","","","html-button-response","292","439705","0.0-284.0","ca079jsn2e","13","1276","<p>Great Job! You're done rating all concepts!<br></br></p>","0","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","293","442890","0.0-285.0","ca079jsn2e","13","3183","<p>Good job! You have finished the task. Next, you will see an image on the screen.<br>If you see a number in the image, please carefully type that number in the box.</p><p>If you do not see a number in the image, please type 'None' in the box.<br>This part of the experiment will take about 2 minutes.</p><p>Please press the left or right arrow keys to begin.</p>","arrowright","","","","","","","","","","","","","",""
"","","","","","survey-html-form","294","446415","0.0-286.0","ca079jsn2e","13","3023","","{""number"":""12""}","","","","","","","","","","","","","0","12"
"","","","","","survey-html-form","295","449080","0.0-287.0","ca079jsn2e","13","2412","","{""number"":""96""}","","","","","","","","","","","","","10","96"
"","","","","","survey-html-form","296","451054","0.0-288.0","ca079jsn2e","13","1720","","{""number"":""7""}","","","","","","","","","","","","","5","7"
"","","","","","survey-html-form","297","453576","0.0-289.0","ca079jsn2e","13","2268","","{""number"":""29""}","","","","","","","","","","","","","3","29"
"","","","","","survey-html-form","298","456021","0.0-290.0","ca079jsn2e","13","2193","","{""number"":""74""}","","","","","","","","","","","","","4","74"
"","","","","","survey-html-form","299","457867","0.0-291.0","ca079jsn2e","13","1593","","{""number"":""8""}","","","","","","","","","","","","","1","8"
"","","","","","survey-html-form","300","460192","0.0-292.0","ca079jsn2e","13","2072","","{""number"":""35""}","","","","","","","","","","","","","9","35"
"","","","","","survey-html-form","301","462115","0.0-293.0","ca079jsn2e","13","1669","","{""number"":""2""}","","","","","","","","","","","","","7","2"
"","","","","","survey-html-form","302","464507","0.0-294.0","ca079jsn2e","13","2138","","{""number"":""16""}","","","","","","","","","","","","","8","16"
"","","","","","survey-html-form","303","466438","0.0-295.0","ca079jsn2e","13","1677","","{""number"":""45""}","","","","","","","","","","","","","6","45"
"","","","","","survey-html-form","304","468324","0.0-296.0","ca079jsn2e","13","1634","","{""number"":""5""}","","","","","","","","","","","","","2","5"
"","","","","","survey-multi-choice","305","473907","0.0-297.0","ca079jsn2e","13","5328","","{""colorDifficulty"":""No"",""colorBlind"":""No"",""device"":""Computer""}","[0,1,2]","","","","","","","","","","","","",""
